Content,Label
No przecież w pierwszych swoich słowach w wystąpieniu podżyrował prezesowi!,Zukowska
,Zukowska
Dla mnie śmierć człowieka to nie jest zabawa. Proszę Pana.,Zukowska
Proszę Pana. To jest Budda. Wzywam do przestrzegania tolerancji religijnej obowiązującej w naszym kraju.,Zukowska
Tak. a co?Szukanie kompromisu z @__Lewica w sprawie składki zdrowotnej kończy się tym. że oni i tak są przeciwko - mówił w #BezUników @RyszardPetru w rozmowie z @Renata_Grochal,Zukowska
Skończy się jak bojkot TVP przez Platformę Obywatelską.,Zukowska
Sąd partyjny jest ok. nie potrzeba mnożyć bytów ponad miarę. Pewnym problemem jest kształt składów orzeczniczych. gdyż w wyniku trwającego jeszcze obecnie podziału na frakcje. sąd orzeka w przypadku członka frakcji w składzie 2 sędziów z tej frakcji i 1 z drugiej.,Zukowska
To już wiemy od minister . że to nie są publiczne pieniądze 🤸🏻‍♂️,Zukowska
Jak się nazywa?,Zukowska
Kabotynem.,Zukowska
A nie tak?,Zukowska
Odejdź w pokoju.,Zukowska
A po co mamy ściągać sobie do kraju ludzi popierających politykę Putina?,Zukowska
Ja też.,Zukowska
Uuuu…A co mowil Poseł Horała mnie nie obchodzi i nie ma w tym momencie już zadnego znaczenia,Zukowska
Tiaa…- Osoby prowadzące działalność gospodarczą przenoszą na siebie ryzyko związane z efektywnością zdolności do zarabiania. Pracownicy mają to ryzyko bardzo mocno limitowane - tłumaczy minister Maciej Berek z KPRM  @wirtualnapolska  x.com/wroblewski_m/s…,Zukowska
A co tu jest niby racją stanu? Żeby biały miś się nie wk**? No. to mam złą informację: to nie ma żadnego znaczenia dla Putina. i tak nas nienawidzi. jak całego Zachodu. Rosja do ataku nie potrzebuje żadnej prowokacji. Powstrzymać ją może tylko siła i nieugiętość. a nie dyganie.,Zukowska
Każdy chce. Ale jest jeszcze odpowiedzialność za kraj.,Zukowska
To Lech Kaczyński był partyjny?,Zukowska
Niestety nie jest.Dlatego złożymy poprawki. x.com/dominikpanek/s…,Zukowska
Czy ta stacja to Republika? Bo raczej w każdej innej są niezmienialne ramówki i nie można tyle czasu przewalić na antenie.,Zukowska
I w ogóle myśliwi nie biorą kasy od państwa. nie. wcale.  Takie są fakty ⤵️,Zukowska
W jakim celu ma ich być jak najwięcej? Malutkie firmy nie są innowacyjne i mają niską rentowność. Państwa to w żaden sposób nie rozwija.,Zukowska
Dlatego te endorsementy nie mają już sensu współcześnie.,Zukowska
Dlatego. że byli tacy jak Ty.,Zukowska
Widać dla pani redaktor jakieś ma. skoro mnie zaprosiła.,Zukowska
Trzeba się było partią zajmować wcześniej.,Zukowska
W Polsce 99% partii chce robić dobrze przedsiębiorcom. Musi być jakaś propracownicza przeciwwaga.,Zukowska
Nie dobijaj go. Miłosz. 🙏🏻,Zukowska
Przeciw tej wersji? Tak.,Zukowska
4 osoby się garną.,Zukowska
Kurde upadłam i leżę.,Zukowska
Przekonał?,Zukowska
Dlaczego mielibyśmy być tolerancyjni wobec zdrajców?,Zukowska
Nie zostałam.,Zukowska
Pracownicy też płacą podatki.,Zukowska
Rok 22334,Zukowska
54 osoby. Cena dwufrakcyjności.,Zukowska
Jest nas z Lewicy w Sejmie tyle. ile jest. Polacy wybrali taki. a nie inny skład Sejmu.,Zukowska
Pampuchy są kujawskie. nie żydowskie.,Zukowska
Same wyciekły. Ech.,Zukowska
Start w nich Sikorskiego.,Zukowska
Mastalerek. przeloguj.,Zukowska
To miło.,Zukowska
Niezależny dziennikarz.Trzeba się bić. wyjścia nie ma. Idziemy. Panie doktorze.  #Nawrocki2025,Zukowska
Żenujący i pozbawiony szacunku do pracowników handlu happening. Jak Pan poseł popracuje tak z pół roku i tylko z tego będzie żył to może miałoby to sens. Oraz: kto nie śledzi. ten powinien: @SamborskaM,Zukowska
Nie. Jest po prostu cyniczne. wredne i wyrachowane.,Zukowska
Pyszna wódeczka nie istnieje.,Zukowska
Ja też nie wiem. Tak sobie hipotetyzuję.,Zukowska
To się zdecyduj.,Zukowska
Ja myślałam. że to dwie klepsydry 🙄,Zukowska
Z pracy dzieci była dumna? Co Ty opowiadasz.,Zukowska
Yup.,Zukowska
Szczególnie jak przyjdzie ślizgawica.,Zukowska
Trochę mnie niepokoi. że jedynym poważnym politykiem. z którym mogłabym wejść w poważny i głęboko merytoryczny spór ideowy. jest . Inni liderzy partyjni są miałcy i bezideowi. po prostu reaktywni. Chciałabym walczyć na wizje rozwoju Polski. prawa człowieka. A tu 🤷🏻‍♀️,Zukowska
A powinna być. W 11 krajach UE jest.,Zukowska
O tych nadwykonaniach i braku kasy na nie też mówiłam i zaproponowałam nasze rozwiązanie: zastąpienia składki podatkiem zdrowotnym. żeby nie utrzymywać dalej tej fikcji. że się służba zdrowia finansuje ze składki.,Zukowska
A ogłaszanie tekstów jednolitych ustaw? A zwoływanie Prezydium Sejmu. Konwentu Seniorów i posiedzeń Sejmu? Tylko on może to robić.,Zukowska
No dobra: a jak urzędujący prezydent prowadzi kampanię startując na drugą kadencję? Ma nie prowadzić? Ma sobie wziąć urlop z bycia prezydentem? Come on..,Zukowska
Po to. żeby Was straszyć.,Zukowska
Nie przeżywały.,Zukowska
No mógł Pan to bardziej poprawnie politycznie przestawić..,Zukowska
Może to i dobrze?,Zukowska
No skoro Pan sam rozmawia na takim poziomie. to może oczekiwać. że rozmówca się do niego dostosuje.,Zukowska
Jestem jakoś spokojna o to. że nie dojdzie.,Zukowska
Córka.,Zukowska
Agrounia nie jest częścią Koalicji Obywatelskiej?,Zukowska
Tak. jest jedną z 54 członków zarządu. A ja jako również jedna z tych 54 osób mówię Panu.że wpis MPP nie reprezentuje stanowiska partii i jest absolutnie odosobniony. a Pan usilnie stara się go pokazać jako stanowisko dominujące.wręcz stanowisko CAŁEJ partii. Brzydka manipulacja.,Zukowska
😖,Zukowska
Spadajcie z tymi snusami. one też są szkodliwe!,Zukowska
Zatem aktualnie PiP otrzymał 10% podwyżki. a nie 15%. o które wnioskował. Natomiast będziemy jako  wnioskowali o podwyższenie tego poziomu w osobnej poprawce. Natomiast o żadnym cięciu budżetu nie ma mowy. to jest podwyżka. tylko niewystarczająca.,Zukowska
Jest. Znacznie ciekawsza i bardziej rozwijająca niż napieprzanie się o to kto ma być szefem jakiej instytucji. Zamykanie się w bańce jedynie poprawia samopoczucie. nie przekonuje ludzi. Każda strona sobie zarzuca nawzajem dezinformację. No to trzeba debunkować.,Zukowska
Ależ będzie.,Zukowska
Ziieeew,Zukowska
Rada Krajowa.,Zukowska
Wybrał priorytety.,Zukowska
A  jak zagłosuje?,Zukowska
Łatwo nie jest.,Zukowska
Byłoby fajnie 🙂,Zukowska
Najbogatsi. Cieszę się. że mogłam pomóc.,Zukowska
Od początku mówiliśmy. że ogłosimy w grudniu.,Zukowska
To aż tak szczegółowo to nie śledzę.,Zukowska
To nie jest takie w 100% przekładalne. I w ogóle to część wyborców sprzed roku może po prostu zostać w domu. Nie będzie już takiej frekwencji.,Zukowska
,Zukowska
Oni mają jakiegoś sekretarza w tej partii? Ktoś tego przez lata nie dopilnował (ściągalności składek).,Zukowska
💁🏻‍♀️Nie. Przejdzie do historii jako zbrodniarz wojenny.,Zukowska
Nie. nie zapodaliśmy. nie ma tam słowa obniżenie. sugeruję uważną lekturę. Pani Minister .,Zukowska
Wygrywać trzeba po coś. My nie chcemy rozwalać publicznej służby zdrowia w imię zaspokojenia apetytów osób zamożnych na bycie jeszcze bardziej zamożnymi.,Zukowska
Zzzz,Zukowska
To jest po prostu przekombinowane. a zarazem naiwne.Pomysł.żeby się przedstawiać jako kandydat niezależny. Żaden polityk nie jest niezależny.bo to gra zespołowa. Także Tusk to zrozumiał.bo musiał odebrać partię Budce. Bez partii mógłby sobie nagwizdać.bo partia to motor wyborczy.,Zukowska
Mają faksymile. Ale nie można jej używać kiedy prezydent jest na urlopie.,Zukowska
Jest Pan lekarzem?,Zukowska
Będą. proszę się nie martwić. bo to już podpada pod histerię.  A na moje - pracownicy 💁🏻‍♀️,Zukowska
Możliwe.,Zukowska
Pamiętajcie. Kochani. dobrobyt bierze się z pracy! Jakby gówniarze się nie lenili. to by się każdy z nich dorobił pałacu. prawda?Minimalnym wiekiem dostania się na górnika było 6 lat (to nie dowcip. ani pomyłka); jak się taki sprytnie dożył do 10 lat. to już mógł iść na górniczego czeladnika do lepszych mistrzów. Mały dostawał 1/3 dniówki normalnego górnika jeśli był wolnym człowiekiem; dzieciaki kierowane,Zukowska
Właśnie Sejm potężną większością głosów uchwalił wolną Wigilię Świąt Bożego Narodzenia dla wszystkich! Super. że projekt  zyskał takie poparcie! 🩷,Zukowska
Absolutnie nie jedną. Wolna wigilia jest potrzebna wielu zawodom. I nie ma co utrzymywać fikcji. że w każdym przedsiębiorstwie pracuje się tego dnia na 100%. Prawo nie powinno podtrzymywać funkcji tylko dopasowywać się do społecznych potrzeb.,Zukowska
Bezpardonowa walka o kajzerki.,Zukowska
Luni.  Ona/jej,Zukowska
Zawsze można wybrać etat. skoro tak źle.🤷🏻‍♀️,Zukowska
Nie wiem po co to było.,Zukowska
Na ryczałcie? To Pani błysnęła wiedzą. Na ryczałcie nie ma KUP.,Zukowska
Nie dopuszcza.,Zukowska
Z którymi?,Zukowska
Debata Kwaśniewski-Wałęsa.,Zukowska
Na czym polega ten nadzór?,Zukowska
Zarobek. czyli zysk. to jeszcze co innego. niż przychód i dochód. Panie Redaktorze. Nadal mnie Pan na WOS wysyła? Może chociaż pójdziemy razem?,Zukowska
Sugeruje Pan. że kobiety z KGW nic nie wiedzą o świecie? Mocno upupiające.,Zukowska
A dlaczego miałyby się nie stać? Kogo jest więcej: kasjerek czy dziennikarek?,Zukowska
Ale żeście ekipę zmontowali.,Zukowska
Owszem. Jedną z 54 członków tego kolegialnego organu. tak samo jak ja.,Zukowska
Piotrek…,Zukowska
Życzę Pani samych sukcesów. szczęścia. zadowolenia z samej siebie. radości z życia. miłości i bycia dalej tą fajną babką mającą na sercu los zwierząt!,Zukowska
Polityka to sport drużynowy. aczkolwiek do rozważanego tematu ta Pańska konstatacja nic nie wnosi.,Zukowska
Co Pan myśli o Dmowskim?,Zukowska
Niech chociaż będzie najpierw jedna.,Zukowska
Wtedy rząd upadnie i mamy PiS z Konfederacją.,Zukowska
Tak. bycie mniejszością w mniejszości ułatwia stawianie bi w roli kozła ofiarnego. Żadna społeczność nie jest wolna od nietolerancji. niestety.,Zukowska
Zawsze jest przedstawiciel Trzeciej Drogi. Sami się tak nazwaliście.,Zukowska
Weterynarze to jeden z zawodów narażonych na zwiększoną liczbę prób S*.A veterinarian killed himself after becoming distressed at wealthy owners asking him to put down their pets.  Dr. John Ellis was distressed by wealthy pet owners with brand new cars refusing to pay for their animals' care.,Zukowska
Przestańcie nam tu lobbować swoje szkodliwe snusy. Cc,Zukowska
Mało co tak żenuje. jak bigoteryjna hipokryzja.Tymczasem Jacek Kurski jest. zdaniem Trybunału Metropolitalnego Archidiecezji Gdańskiej. niezdolny do podjęcia istotnych obowiązków małżeńskich z przyczyn natury psychicznej.,Zukowska
Może dlatego. że 4 czerwca lewica w Polsce przegrała 😒,Zukowska
To proszę zacząć kupować jutro. Zdąży Pan do Wigilii.,Zukowska
Mam nadzieję. że nie służbowy.,Zukowska
Szkoda.,Zukowska
Nie wątpię. W końcu Sikorski był Waszym ministrem.,Zukowska
Generał Jaruzelski już nie żyje.,Zukowska
*BrigeRtonowie.,Zukowska
To nie jest żaden żart. po prostu przedstawiam opcję. która się może wydarzyć.,Zukowska
Pan naprawdę uważa. że wyborcy to idioci?,Zukowska
Gratulacje!,Zukowska
Jakiś to jest wilk w owczej skórze. jaka fałszywa troska. Jakby się tak szczerze martwił o nich. to pierwszy powinien postulować likwidację śmieciówek i pracę na umowę o pracę!Pamiętajmy: dla pracowników zatrudnionych w akordzie. na godziny lub dniówki. każdy dzień wolny to mniejsze zarobki. Dotyczy to głównie robotników. usługodawców. małych firm.,Zukowska
Ale my nie możemy robić kampanii na aborcji i równości małżeńskiej. bo to będzie powtórka wyniku Roberta.,Zukowska
Mam.,Zukowska
O jedną byłą posłankę? Nie.,Zukowska
🥳Policjanci we współpracy z funkcjonariuszami straży granicznej zatrzymali w Warszawie patostreamera Crowly. czyli Vladyslava O. Mężczyzna został przekazany Straży Granicznej. która na podstawie wpisu w systemie SIS rozpoczęła procedurę jego wydalenia z Polski.,Zukowska
Z powodu wpisu jednej byłej posłanki? Nie przesadzaj. Sianie takiego defetyzmu i multiplikowanie jednostkowego. odosobnionego. stanowiska na pewno nie pomaga.,Zukowska
Nie. Wicemarszałek nie może nawet nadawać numeru druku ustawom. organem jest Marszałek Sejmu. A jak ktoś jest na urlopie. to nie może wykonywać w tym czasie obowiązków.,Zukowska
Ale już znoszone..,Zukowska
Inna firma.,Zukowska
Tak. właśnie dlatego.,Zukowska
🤷🏻‍♀️,Zukowska
No tak. tam jest przecież 415 języków.,Zukowska
Tak zrobię!,Zukowska
To ja tak samo.,Zukowska
Moja drze japę tylko na złodziei. Więc może proszę przestać kraść. 🤷🏻‍♀️,Zukowska
U nas to Szwedzi przeszli do historii z zupełnie innego powodu.Szwedzi przeszli do historii. jako pierwsi w Europie obniżyli wskaźnik palenia do <5%. przyjmując pionierskie podejście polityczne do bezpieczniejszych alternatyw dla papierosów.   Polska powinna to wziąć pod uwagę.,Zukowska
Satysfakcją się trudno najeść.,Zukowska
Nie.Nie. Na rządzie złożyliśmy uwagi. a w Sejmie będziemy zgłaszać poprawki. od ich przyjęcia uzależniając poparcie dla projektu.,Zukowska
Lektura z dzieciństwa.,Zukowska
A tego to jeszcze przecież nikt nie wie.,Zukowska
Oby.,Zukowska
🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️Jaśkowiak sugeruje w radiu. że rektor Collegium Humanum kłamał w sprawie  Sutryka. bo jest GEJEM.   Może i Poznań co roku przystrojony w tęczę. ale prezydent popierany przez PO to nadal homofob.,Zukowska
Dlatego. że chcemy do niego złożyć poprawki. tak jak zapowiadaliśmy.,Zukowska
Google translate. I przed tym powinniśmy chronić rynek. Nie przed sprawiedliwą składką zdrowotną.Ciekawe. kto wtedy wykona dla Ciebie usługę. ktora ja wykonuje. jeśli będziesz jej potrzebować,Zukowska
Jakiś idiota to wymyślił.,Zukowska
To nie wybory prezydenckie.,Zukowska
😂Amerykańskie kościoły ewangelickie odkryły pjosenkę Madonny Like a prayer i kościelne chóry. także dziecięce. śpiewają ją jako modlitwę. Tak się niestety kończy nieznajomość kulturowego kontekstu.,Zukowska
Co nas on obchodzi. Looser. przegrał partię. prezydenturę i przegrał wszystko.,Zukowska
Nie. oboje nie wiemy.,Zukowska
Jak będziesz tak pogrywał fejkami. blefował. to będziesz tak samo skuteczny. jak dzisiaj 💁🏻‍♀️ Nie idź tą drogą. Ryszardzie! Z serca życzę.,Zukowska
Antoni K. z pewnością się nie pozbiera po tym wyroku!!!! 😨Sąd Rejonowy dla Warszawy-Woli skazał znanego aktora Antoniego K. za uchylanie się od płacenia alimentów w okresie od sierpnia 2022 do stycznia 2023.  Sąd zakwalifikował czyn jako występek. Łącznie celebryta musi zapłacić całe 5 tys. 20 zł.  Bez komentarza.,Zukowska
W dobie w której większość przepisów to implementacja prawa UE? Ile godzin dziennie Pan spędza na lekturze Monitora Ustaw?,Zukowska
A konwencja z Oslo?,Zukowska
W jakim sensie? Są dwie sondy. Po co dwie w takim razie?,Zukowska
Robert na pewno nie będzie ponownie startował.,Zukowska
Warszawskie metro ma siedzenia dezynfekowane dwa razy do roku.Pluskwy w aresztach i więzieniach. ale nie tylko. Także w hotelach. komunikacji publicznej. a nawet kinach czy operze. Mamy do czynienia z plagą tych inspektów. Co z tym można zrobić? https://tokfm.pl/Tokfm/7.189659.31484383.plaga-pluskiew-w-aresztach-i-wiezieniach-ale-nie-tylko-entomolog.html#do_w=89&do_v=151&do_st=RS&do_sid=449&do_a=449&e=PSzPopImg1… @Radio_TOK_FM @TOKFM_NEWS,Zukowska
Za bezbecki brak gustu.,Zukowska
😂,Zukowska
Widzę. że Pan nie czyta. bo by wiedział. że jest wprost przeciwnie. a ja jestem tam głównym demonem zła. bo napisałam niepochlebnie o Jaruzelskim.,Zukowska
Mam taki na Halloween.,Zukowska
Trochę Pan chyba odleciał.,Zukowska
By jednak Pani coś poczytała 🙄Czy wiedzieliście. że sytuacja taka. jak ta ze zdjęcia to szwedzka tradycja? Kiedy szwedzki premier przyjmuje w swojej oficjalnej rezydencji w Harpsund najwyższych rangą gości – prezydentów i premierów. zaprasza ich zwykle na przejażdżkę łodzią wiosłową zwaną Harpsundsekan. x.com/donaldtusk/sta…,Zukowska
Trudno. na coś trzeba umrzeć. nie porzucę moich długich pazów. póki nie ma wiarygodnych danych nt. lamp LED.,Zukowska
ALE NIE W BIEDRZE!,Zukowska
W 2010 roku Sikorski miał większe poparcie. A i sama Platforma była większa: w 2010 zagłosowało 21 tys. członków tylko tej partii. Dziś z w sumie 5 partii (PO. Nowoczesna. Zieloni. iPL. RS Agrounia Tak) zagłosowało raptem o 1 tys. więcej.Kandydatem KO w wyborach prezydenckich został @trzaskowski_  Wygrywa prawybory z @sikorskiradek stosunkiem głosów 74.75 do 25.25.  Ponad 22 tys oddanych głosów.,Zukowska
I bardzo dobrze.że niewiele. W Polsce brakuje pracowników.nie pracodawców. To przedsiębiorcy potrzebują pracowników.nie odwrotnie.   Każdy ponosi taką samą odpowiedzialność. chyba że mówimy o sp. z o. o. lub komandytowych. Pracownik za swoje ew. błędy też ponosi odpowiedzialność.,Zukowska
Kto czyści tę kładkę? ZDM czy jakaś firma?,Zukowska
Nie wiem. może tylko awantura pomoże.,Zukowska
No strasznie się martwię.,Zukowska
Nie rozumiem tego Waszego spinu. zwłaszcza. że on jest zwyczajnie nieprawdziwy. Mentzen też jest szefem partii. a Nawrocki do partii nie należy. To ma być główna oś Waszej kampanii? Na udawaniu. że Hołownia nie jest prezesem własnej partii?,Zukowska
💐,Zukowska
To nic nie znaczy.,Zukowska
Tak. ale to jest głosowanie w sprawie odrzuceniu projektu obywatelskiego już w I czytaniu. a nie nad ustawą. Ten wniosek zresztą nie przejdzie. największa partia w rządzie przegra głosowanie.,Zukowska
